문제 번호,문제 티어,문제 이름,전체 제출 케이스,정답 케이스,푼 사람 수,정답 비율,문제 링크
3987,Gold V,보이저 1호,4945,1179,853,23.974%,https://www.acmicpc.net/problem/3987
16202,Gold III,MST 게임,1706,1137,851,67.917%,https://www.acmicpc.net/problem/16202
2224,Gold IV,명제 증명,3578,1059,845,29.463%,https://www.acmicpc.net/problem/2224
1175,Gold I,배달,3540,1098,845,31.636%,https://www.acmicpc.net/problem/1175
13911,Gold II,집 구하기,4574,1252,843,25.654%,https://www.acmicpc.net/problem/13911
2823,Silver II,유턴 싫어,2130,967,838,47.398%,https://www.acmicpc.net/problem/2823
21938,Silver II,영상처리,2638,1055,835,38.675%,https://www.acmicpc.net/problem/21938
18513,Gold IV,샘터,4993,1168,828,23.206%,https://www.acmicpc.net/problem/18513
21940,Gold IV,가운데에서 만나기,2209,1083,826,46.799%,https://www.acmicpc.net/problem/21940
2412,Gold IV,암벽 등반,3773,1190,824,31.692%,https://www.acmicpc.net/problem/2412
11085,Gold III,군사 이동,1541,965,810,62.404%,https://www.acmicpc.net/problem/11085
5547,Gold IV,일루미네이션,1818,1050,792,61.158%,https://www.acmicpc.net/problem/5547
16930,Platinum III,달리기,8306,1201,783,13.177%,https://www.acmicpc.net/problem/16930
16509,Gold V,장군,1673,916,780,55.516%,https://www.acmicpc.net/problem/16509
3860,Platinum IV,할로윈 묘지,7155,1347,775,15.894%,https://www.acmicpc.net/problem/3860
14562,Silver I,태권왕,1815,936,762,50.800%,https://www.acmicpc.net/problem/14562
1765,Gold II,닭싸움 팀 정하기,2145,1015,761,46.831%,https://www.acmicpc.net/problem/1765
19542,Gold III,전단지 돌리기,2491,951,744,39.117%,https://www.acmicpc.net/problem/19542
13265,Gold V,색칠하기,2519,964,729,40.187%,https://www.acmicpc.net/problem/13265
14699,Gold IV,관악산 등산,2149,966,725,44.561%,https://www.acmicpc.net/problem/14699
17089,Gold V,세 친구,2042,1014,724,46.710%,https://www.acmicpc.net/problem/17089
2207,Platinum IV,가위바위보,1571,829,724,58.387%,https://www.acmicpc.net/problem/2207
16681,Gold II,등산,3849,1024,720,23.377%,https://www.acmicpc.net/problem/16681
2194,Gold IV,유닛 이동시키기,3539,925,718,27.970%,https://www.acmicpc.net/problem/2194
1584,Gold V,게임,2283,964,717,42.986%,https://www.acmicpc.net/problem/1584
2536,Gold I,버스 갈아타기,3921,1195,715,28.127%,https://www.acmicpc.net/problem/2536
18232,Silver II,텔레포트 정거장,2440,930,712,35.511%,https://www.acmicpc.net/problem/18232
24447,Silver II,알고리즘 수업 - 너비 우선 탐색 4,2029,825,710,39.776%,https://www.acmicpc.net/problem/24447
12784,Gold III,인하니카 공화국,2520,955,710,36.711%,https://www.acmicpc.net/problem/12784
21937,Silver I,작업,1662,846,704,51.200%,https://www.acmicpc.net/problem/21937
24483,Silver II,알고리즘 수업 - 깊이 우선 탐색 5,2260,780,701,35.440%,https://www.acmicpc.net/problem/24483
10472,Gold V,십자뒤집기,2136,954,701,44.144%,https://www.acmicpc.net/problem/10472
1506,Platinum V,경찰서,1426,814,700,58.774%,https://www.acmicpc.net/problem/1506
10473,Gold II,인간 대포,1829,926,698,49.644%,https://www.acmicpc.net/problem/10473
17391,Silver I,무한부스터,1666,837,688,49.425%,https://www.acmicpc.net/problem/17391
20188,Platinum V,등산 마니아,2510,909,681,37.254%,https://www.acmicpc.net/problem/20188
1953,Gold IV,팀배분,2047,846,679,44.525%,https://www.acmicpc.net/problem/1953
1035,Gold I,조각 움직이기,2109,916,673,46.769%,https://www.acmicpc.net/problem/1035
18126,Silver II,너구리 구구,2260,845,667,36.548%,https://www.acmicpc.net/problem/18126
24391,Gold V,귀찮은 해강이,1616,764,661,49.662%,https://www.acmicpc.net/problem/24391
5213,Gold II,과외맨,4940,992,661,21.419%,https://www.acmicpc.net/problem/5213
3182,Silver III,한동이는 공부가 하기 싫어!,1062,760,661,73.282%,https://www.acmicpc.net/problem/3182
11909,Gold V,배열 탈출,2199,879,657,38.968%,https://www.acmicpc.net/problem/11909
16958,Gold IV,텔레포트,2334,964,656,38.725%,https://www.acmicpc.net/problem/16958
24484,Silver II,알고리즘 수업 - 깊이 우선 탐색 6,1366,717,651,54.752%,https://www.acmicpc.net/problem/24484
16432,Gold IV,떡장수와 호랑이,3059,816,644,26.744%,https://www.acmicpc.net/problem/16432
1185,Platinum IV,유럽여행,1210,794,642,66.460%,https://www.acmicpc.net/problem/1185
20924,Gold IV,트리의 기둥과 가지,2565,847,641,32.472%,https://www.acmicpc.net/problem/20924
22865,Gold IV,가장 먼 곳,2221,888,632,37.046%,https://www.acmicpc.net/problem/22865
27211,Gold V,도넛 행성,1237,819,623,66.489%,https://www.acmicpc.net/problem/27211
1199,Platinum IV,오일러 회로,12894,1185,620,12.653%,https://www.acmicpc.net/problem/1199
14289,Gold I,본대 산책 3,1085,744,618,69.283%,https://www.acmicpc.net/problem/14289
14676,Gold III,영우는 사기꾼?,2412,769,611,31.956%,https://www.acmicpc.net/problem/14676
12906,Gold III,새로운 하노이 탑,1568,834,611,54.505%,https://www.acmicpc.net/problem/12906
2611,Gold II,자동차경주,2756,799,609,33.406%,https://www.acmicpc.net/problem/2611
6543,Platinum IV,그래프의 싱크,1427,752,597,53.020%,https://www.acmicpc.net/problem/6543
2406,Gold III,안정적인 네트워크,1990,861,588,40.947%,https://www.acmicpc.net/problem/2406
16137,Gold II,견우와 직녀,4516,924,579,19.707%,https://www.acmicpc.net/problem/16137
24042,Gold I,횡단보도,2517,785,578,27.896%,https://www.acmicpc.net/problem/24042
16168,Gold IV,퍼레이드,2166,724,576,32.197%,https://www.acmicpc.net/problem/16168
22116,Gold IV,창영이와 퇴근,2289,799,570,32.149%,https://www.acmicpc.net/problem/22116
15559,Gold II,내 선물을 받아줘,1759,753,566,41.224%,https://www.acmicpc.net/problem/15559
16957,Gold III,체스판 위의 공,2058,776,563,37.235%,https://www.acmicpc.net/problem/16957
20168,Gold V,골목 대장 호석 - 기능성,2002,777,561,40.043%,https://www.acmicpc.net/problem/20168
17370,Gold III,육각형 우리 속의 개미,1366,733,544,59.978%,https://www.acmicpc.net/problem/17370
17114,Gold I,하이퍼 토마토,3624,1018,536,23.457%,https://www.acmicpc.net/problem/17114
9694,Gold III,무엇을 아느냐가 아니라 누구를 아느냐가 문제다,1860,692,534,39.007%,https://www.acmicpc.net/problem/9694
2310,Gold IV,어드벤처 게임,2659,823,530,30.372%,https://www.acmicpc.net/problem/2310
20304,Platinum V,비밀번호 제작,2721,718,528,33.631%,https://www.acmicpc.net/problem/20304
24230,Gold V,트리 색칠하기,1604,649,522,40.309%,https://www.acmicpc.net/problem/24230
7812,Platinum V,중앙 트리,2073,741,520,34.946%,https://www.acmicpc.net/problem/7812
2176,Gold II,합리적인 이동경로,2116,693,516,32.845%,https://www.acmicpc.net/problem/2176
2848,Platinum IV,알고스팟어,3187,690,514,24.314%,https://www.acmicpc.net/problem/2848
12893,Gold IV,적의 적,1860,698,511,37.191%,https://www.acmicpc.net/problem/12893
21606,Gold III,아침 산책,3997,746,503,19.118%,https://www.acmicpc.net/problem/21606
26169,Silver III,세 번 이내에 사과를 먹자,2135,685,500,31.646%,https://www.acmicpc.net/problem/26169
20183,Gold II,골목 대장 호석 - 효율성 2,3490,880,500,22.553%,https://www.acmicpc.net/problem/20183
21922,Gold V,학부 연구생 민상,2762,782,495,26.527%,https://www.acmicpc.net/problem/21922
25402,Platinum V,트리와 쿼리,2939,740,494,24.626%,https://www.acmicpc.net/problem/25402
2481,Gold II,해밍 경로,2662,726,491,26.889%,https://www.acmicpc.net/problem/2481
13168,Gold III,내일로 여행,2511,646,489,26.972%,https://www.acmicpc.net/problem/13168
2233,Gold II,사과나무,1899,655,488,33.748%,https://www.acmicpc.net/problem/2233
13903,Silver I,출근,2475,607,487,24.460%,https://www.acmicpc.net/problem/13903
21316,Silver III,스피카,772,543,480,71.749%,https://www.acmicpc.net/problem/21316
18251,Platinum IV,내 생각에 A번인 단순 dfs 문제가 이 대회에서 E번이 되어버린 건에 관하여 (Easy),1628,596,478,34.290%,https://www.acmicpc.net/problem/18251
5107,Silver I,마니또,1147,611,478,54.504%,https://www.acmicpc.net/problem/5107
17394,Gold V,핑거 스냅,1494,650,477,39.356%,https://www.acmicpc.net/problem/17394
5022,Gold I,연결,2965,652,466,21.019%,https://www.acmicpc.net/problem/5022
16959,Platinum V,체스판 여행 1,1559,710,464,42.336%,https://www.acmicpc.net/problem/16959
3747,Platinum IV,완벽한 선거!,1479,619,462,43.585%,https://www.acmicpc.net/problem/3747
2325,Platinum V,개코전쟁,1577,642,461,40.510%,https://www.acmicpc.net/problem/2325
13700,Silver I,완전 범죄,1645,549,460,40.105%,https://www.acmicpc.net/problem/13700
12834,Gold IV,주간 미팅,866,550,458,62.826%,https://www.acmicpc.net/problem/12834
28707,Gold I,배열 정렬,1169,567,457,48.309%,https://www.acmicpc.net/problem/28707
1045,Gold I,도로,1934,586,448,30.007%,https://www.acmicpc.net/problem/1045
25416,Silver II,빠른 숫자 탐색,787,481,445,65.249%,https://www.acmicpc.net/problem/25416
2423,Gold I,전구를 켜라,1497,599,438,37.857%,https://www.acmicpc.net/problem/2423
11581,Silver I,구호물자,2162,574,436,28.238%,https://www.acmicpc.net/problem/11581
2021,Gold II,최소 환승 경로,2812,696,436,25.799%,https://www.acmicpc.net/problem/2021
15972,Platinum III,물탱크,2217,676,435,36.190%,https://www.acmicpc.net/problem/15972
6091,Gold I,핑크 플로이드,901,526,435,57.769%,https://www.acmicpc.net/problem/6091
1277,Gold IV,발전소 설치,2062,661,430,28.364%,https://www.acmicpc.net/problem/1277
5021,Gold IV,왕위 계승,1599,553,427,37.621%,https://www.acmicpc.net/problem/5021
14461,Gold II,소가 길을 건너간 이유 7,1098,527,424,47.694%,https://www.acmicpc.net/problem/14461
12908,Gold V,텔레포트 3,1129,517,421,46.366%,https://www.acmicpc.net/problem/12908
17267,Platinum V,상남자,1642,526,416,33.739%,https://www.acmicpc.net/problem/17267
22944,Gold III,죽음의 비,3292,680,413,17.411%,https://www.acmicpc.net/problem/22944
20007,Gold IV,떡 돌리기,1245,515,412,39.163%,https://www.acmicpc.net/problem/20007
20010,Gold II,악덕 영주 혜유,936,521,411,57.483%,https://www.acmicpc.net/problem/20010
2917,Gold II,늑대 사냥꾼,1961,636,411,29.484%,https://www.acmicpc.net/problem/2917
1602,Platinum III,도망자 원숭이,2254,656,408,26.842%,https://www.acmicpc.net/problem/1602
22868,Gold III,산책 (small),1977,580,407,28.050%,https://www.acmicpc.net/problem/22868
2001,Gold I,보석 줍기,2201,607,406,25.359%,https://www.acmicpc.net/problem/2001
15789,Gold IV,CTP 왕국은 한솔 왕국을 이길 수 있을까?,1192,497,402,42.721%,https://www.acmicpc.net/problem/15789
12946,Gold III,육각 보드,2007,546,401,26.949%,https://www.acmicpc.net/problem/12946
24513,Gold III,좀비 바이러스,1589,539,400,33.784%,https://www.acmicpc.net/problem/24513
6597,Gold III,트리 복구,940,484,399,53.485%,https://www.acmicpc.net/problem/6597
22860,Gold III,폴더 정리 (small),1361,551,397,38.357%,https://www.acmicpc.net/problem/22860
1679,Silver I,숫자놀이,1137,519,397,46.982%,https://www.acmicpc.net/problem/1679
23352,Gold V,방탈출,961,469,396,51.163%,https://www.acmicpc.net/problem/23352
1595,Gold IV,북쪽나라의 도로,1441,493,396,34.828%,https://www.acmicpc.net/problem/1595
15783,Platinum IV,세진 바이러스,1502,484,393,39.261%,https://www.acmicpc.net/problem/15783
14570,Gold I,나무 위의 구슬,1856,527,391,29.689%,https://www.acmicpc.net/problem/14570
17490,Gold III,일감호에 다리 놓기,2637,539,388,20.605%,https://www.acmicpc.net/problem/17490
20182,Gold III,골목 대장 호석 - 효율성 1,1533,580,386,36.727%,https://www.acmicpc.net/problem/20182
11952,Gold II,좀비,1637,508,379,31.452%,https://www.acmicpc.net/problem/11952
16568,Silver I,엔비스카의 영혼,1422,484,377,34.651%,https://www.acmicpc.net/problem/16568
2593,Platinum V,엘리베이터,2573,562,377,23.592%,https://www.acmicpc.net/problem/2593
25516,Silver II,거리가 k이하인 트리 노드에서 사과 수확하기,875,452,368,51.685%,https://www.acmicpc.net/problem/25516
27971,Silver I,강아지는 많을수록 좋다,941,440,366,47.532%,https://www.acmicpc.net/problem/27971
23743,Gold II,방탈출,944,450,366,47.348%,https://www.acmicpc.net/problem/23743
16441,Gold III,아기돼지와 늑대,1330,493,364,33.955%,https://www.acmicpc.net/problem/16441
16469,Gold IV,소년 점프,908,440,363,50.840%,https://www.acmicpc.net/problem/16469
23793,Gold IV,두 단계 최단 경로 1,1628,474,361,28.181%,https://www.acmicpc.net/problem/23793
17270,Gold III,연예인은 힘들어,3001,576,359,17.125%,https://www.acmicpc.net/problem/17270
1833,Gold III,고속철도 설계하기,882,437,359,49.517%,https://www.acmicpc.net/problem/1833
26146,Platinum V,즉흥 여행 (Easy),1103,460,358,45.088%,https://www.acmicpc.net/problem/26146
15805,Silver I,트리 나라 관광 가이드,1213,473,356,39.512%,https://www.acmicpc.net/problem/15805
14431,Gold III,소수마을,1650,532,356,31.255%,https://www.acmicpc.net/problem/14431
22358,Gold II,스키장,1213,410,350,37.234%,https://www.acmicpc.net/problem/22358
27737,Silver I,버섯 농장,1095,395,349,37.935%,https://www.acmicpc.net/problem/27737
2572,Gold III,보드게임,1122,416,349,38.226%,https://www.acmicpc.net/problem/2572
18235,Gold III,지금 만나러 갑니다,1676,480,348,28.952%,https://www.acmicpc.net/problem/18235
14677,Gold V,병약한 윤호,1441,449,347,32.798%,https://www.acmicpc.net/problem/14677
28256,Silver II,초콜릿 보관함,856,391,345,49.006%,https://www.acmicpc.net/problem/28256
32069,Gold V,가로등,1857,450,344,26.554%,https://www.acmicpc.net/problem/32069
23747,Gold V,와드,1230,460,342,35.041%,https://www.acmicpc.net/problem/23747
19581,Gold I,두 번째 트리의 지름,1206,424,342,39.356%,https://www.acmicpc.net/problem/19581
28069,Gold V,김밥천국의 계단,1298,425,341,33.897%,https://www.acmicpc.net/problem/28069
12763,Gold II,지각하면 안 돼,1642,537,341,29.886%,https://www.acmicpc.net/problem/12763
2982,Gold II,국왕의 방문,1081,447,340,47.222%,https://www.acmicpc.net/problem/2982
23059,Gold II,리그 오브 레게노,1385,493,339,34.451%,https://www.acmicpc.net/problem/23059
12963,Platinum III,달리기,787,422,339,53.218%,https://www.acmicpc.net/problem/12963
21738,Gold V,얼음깨기 펭귄,1002,447,335,44.846%,https://www.acmicpc.net/problem/21738
15573,Gold III,채굴,1571,473,334,28.091%,https://www.acmicpc.net/problem/15573
19952,Gold IV,인성 문제 있어??,2074,427,332,21.106%,https://www.acmicpc.net/problem/19952
6146,Silver I,신아를 만나러,553,368,331,69.979%,https://www.acmicpc.net/problem/6146
1108,Platinum III,검색 엔진,2072,436,330,20.599%,https://www.acmicpc.net/problem/1108
8112,Platinum IV,0과 1 - 2,1345,439,327,32.122%,https://www.acmicpc.net/problem/8112
17940,Gold II,지하철,1021,456,323,40.731%,https://www.acmicpc.net/problem/17940
9344,Gold III,도로,580,361,321,63.944%,https://www.acmicpc.net/problem/9344
20005,Gold III,보스몬스터 전리품,1113,454,316,36.787%,https://www.acmicpc.net/problem/20005
24542,Silver I,튜터-튜티 관계의 수,853,360,308,42.778%,https://www.acmicpc.net/problem/24542
31575,Silver III,도시와 비트코인,1050,361,305,34.778%,https://www.acmicpc.net/problem/31575
20530,Gold I,양분,1440,402,303,29.219%,https://www.acmicpc.net/problem/20530
17220,Gold IV,마약수사대,1240,399,303,31.595%,https://www.acmicpc.net/problem/17220
2653,Gold IV,안정된 집단,1036,359,302,37.987%,https://www.acmicpc.net/problem/2653
27498,Gold III,연애 혁명,550,341,301,62.839%,https://www.acmicpc.net/problem/27498
27440,Gold IV,1로 만들기 3,1430,362,298,33.001%,https://www.acmicpc.net/problem/27440
31409,Silver III,착신 전환 소동,579,350,297,61.618%,https://www.acmicpc.net/problem/31409
20119,Gold I,클레어와 물약,1434,423,297,28.863%,https://www.acmicpc.net/problem/20119
24463,Gold IV,미로,1080,382,296,35.792%,https://www.acmicpc.net/problem/24463
13016,Platinum V,내 왼손에는 흑염룡이 잠들어 있다,827,361,296,47.360%,https://www.acmicpc.net/problem/13016
25187,Gold IV,고인물이 싫어요,893,349,293,42.774%,https://www.acmicpc.net/problem/25187
3709,Silver I,레이저빔은 어디로,716,363,291,51.779%,https://www.acmicpc.net/problem/3709
18112,Gold V,이진수 게임,1385,395,290,28.320%,https://www.acmicpc.net/problem/18112
2642,Platinum V,전개도,1034,350,290,41.429%,https://www.acmicpc.net/problem/2642
1432,Platinum IV,그래프 수정,1410,361,288,27.042%,https://www.acmicpc.net/problem/1432
30024,Gold IV,옥수수밭,830,343,285,42.665%,https://www.acmicpc.net/problem/30024
30106,Silver I,현이의 로봇 청소기,541,339,284,66.667%,https://www.acmicpc.net/problem/30106
23034,Platinum V,조별과제 멈춰!,1221,370,280,30.270%,https://www.acmicpc.net/problem/23034
18231,Gold V,파괴된 도시,911,338,278,37.720%,https://www.acmicpc.net/problem/18231
17834,Gold I,사자와 토끼,657,344,276,55.090%,https://www.acmicpc.net/problem/17834
14217,Gold V,그래프 탐색,714,408,273,53.529%,https://www.acmicpc.net/problem/14217
31423,Gold V,신촌 통폐합 계획,1600,365,271,24.261%,https://www.acmicpc.net/problem/31423
23324,Gold IV,어려운 모든 정점 쌍 최단 거리,743,339,271,47.965%,https://www.acmicpc.net/problem/23324
14948,Gold II,군대탈출하기,1633,394,269,23.090%,https://www.acmicpc.net/problem/14948
20926,Gold II,얼음 미로,1203,339,266,28.510%,https://www.acmicpc.net/problem/20926
1050,Platinum V,물약,3197,366,266,13.941%,https://www.acmicpc.net/problem/1050
28471,Gold V,W키가 빠진 성원이,611,313,263,56.438%,https://www.acmicpc.net/problem/28471
1528,Gold III,금민수의 합,1468,350,261,26.578%,https://www.acmicpc.net/problem/1528
28219,Platinum III,주유소,1124,363,260,32.870%,https://www.acmicpc.net/problem/28219
22344,Platinum III,그래프 균형 맞추기,1234,314,260,25.948%,https://www.acmicpc.net/problem/22344
18769,Gold IV,그리드 네트워크,798,346,256,43.243%,https://www.acmicpc.net/problem/18769
16166,Gold IV,서울의 지하철,964,322,256,36.158%,https://www.acmicpc.net/problem/16166
23286,Gold III,허들 넘기,595,314,255,53.911%,https://www.acmicpc.net/problem/23286
1131,Platinum V,숫자,1177,460,255,34.413%,https://www.acmicpc.net/problem/1131
16569,Gold IV,화산쇄설류,1427,367,253,23.778%,https://www.acmicpc.net/problem/16569
23801,Gold III,두 단계 최단 경로 2,1295,330,252,23.596%,https://www.acmicpc.net/problem/23801
11097,Platinum III,도시 계획,1231,383,252,29.200%,https://www.acmicpc.net/problem/11097
1412,Platinum IV,일방통행,658,299,252,45.487%,https://www.acmicpc.net/problem/1412
15270,Silver I,친구 팰린드롬,1409,391,249,29.856%,https://www.acmicpc.net/problem/15270
25601,Silver I,자바의 형변환,642,337,247,51.033%,https://www.acmicpc.net/problem/25601
9204,Silver I,체스,678,316,244,48.509%,https://www.acmicpc.net/problem/9204
16915,Platinum III,호텔 관리,888,319,243,37.792%,https://www.acmicpc.net/problem/16915
14907,Gold II,프로젝트 스케줄링,897,324,243,35.474%,https://www.acmicpc.net/problem/14907
14630,Gold III,변신로봇,634,287,242,51.931%,https://www.acmicpc.net/problem/14630
18250,Platinum V,철도 여행,757,301,241,41.623%,https://www.acmicpc.net/problem/18250
2398,Gold I,3인통화,789,348,241,41.056%,https://www.acmicpc.net/problem/2398
3098,Silver I,소셜네트워크,645,316,239,49.278%,https://www.acmicpc.net/problem/3098
23085,Gold IV,판치기,681,286,237,41.289%,https://www.acmicpc.net/problem/23085
14574,Platinum V,헤븐스 키친,1098,318,237,29.223%,https://www.acmicpc.net/problem/14574
1884,Gold I,고속도로,1037,341,233,31.701%,https://www.acmicpc.net/problem/1884
15730,Platinum V,수영장 사장님,1148,338,232,29.897%,https://www.acmicpc.net/problem/15730
15938,Gold III,더위 피하기,1663,302,231,20.662%,https://www.acmicpc.net/problem/15938
25498,Gold II,핸들 뭘로 하지,2041,330,230,17.706%,https://www.acmicpc.net/problem/25498
12887,Gold V,경로 게임,602,276,229,46.356%,https://www.acmicpc.net/problem/12887
1115,Gold I,순열,789,248,228,50.220%,https://www.acmicpc.net/problem/1115
13314,Gold III,플로이드에 오타가?,559,306,226,54.854%,https://www.acmicpc.net/problem/13314
2645,Platinum V,회로배치,568,266,226,48.291%,https://www.acmicpc.net/problem/2645
14218,Silver I,그래프 탐색 2,763,311,225,41.899%,https://www.acmicpc.net/problem/14218
9521,Platinum III,색칠 공부,1705,332,225,19.531%,https://www.acmicpc.net/problem/9521
3407,Silver II,맹세,1211,279,225,26.690%,https://www.acmicpc.net/problem/3407
2424,Platinum III,부산의 해적,1429,364,224,26.509%,https://www.acmicpc.net/problem/2424
14671,Gold V,영정이의 청소,674,256,220,43.651%,https://www.acmicpc.net/problem/14671
10715,Gold I,JOI 공원,557,258,219,48.132%,https://www.acmicpc.net/problem/10715
2132,Gold III,나무 위의 벌레,1942,311,219,17.995%,https://www.acmicpc.net/problem/2132
28297,Gold I,차량 모듈 제작,646,273,218,43.952%,https://www.acmicpc.net/problem/28297
23741,Gold IV,야바위 게임,813,264,217,35.227%,https://www.acmicpc.net/problem/23741
23040,Gold III,누텔라 트리 (Easy),889,252,217,31.449%,https://www.acmicpc.net/problem/23040
18188,Gold IV,다오의 데이트,648,275,217,46.072%,https://www.acmicpc.net/problem/18188
27945,Gold III,슬슬 가지를 먹지 않으면 죽는다,540,283,216,50.824%,https://www.acmicpc.net/problem/27945
26170,Silver III,사과 빨리 먹기,463,263,216,58.696%,https://www.acmicpc.net/problem/26170
12896,Gold II,스크루지 민호,692,266,216,38.710%,https://www.acmicpc.net/problem/12896
2418,Gold V,단어 격자,576,244,216,47.059%,https://www.acmicpc.net/problem/2418
14618,Gold III,총깡 총깡,887,281,215,31.525%,https://www.acmicpc.net/problem/14618
4994,Gold IV,배수 찾기,731,330,213,49.766%,https://www.acmicpc.net/problem/4994
1217,Platinum IV,하우스 M.D.,717,264,213,41.847%,https://www.acmicpc.net/problem/1217
22255,Gold II,호석사우루스,667,285,212,41.326%,https://www.acmicpc.net/problem/22255
5465,Platinum V,곰돌이,1578,338,211,19.287%,https://www.acmicpc.net/problem/5465
1810,Gold II,징검다리 달리기 2,1851,411,211,19.429%,https://www.acmicpc.net/problem/1810
1400,Gold II,화물차,1343,310,211,22.885%,https://www.acmicpc.net/problem/1400
1109,Platinum IV,섬,1219,287,211,24.563%,https://www.acmicpc.net/problem/1109
12930,Platinum V,두 가중치,881,289,210,37.300%,https://www.acmicpc.net/problem/12930
31946,Silver I,죽음의 등굣길,634,249,207,40.194%,https://www.acmicpc.net/problem/31946
11567,Gold III,선진이의 겨울 왕국,955,269,207,31.700%,https://www.acmicpc.net/problem/11567
2008,Platinum V,사다리 게임,865,297,207,34.215%,https://www.acmicpc.net/problem/2008
25511,Silver II,값이 k인 트리 노드의 깊이,533,255,206,56.749%,https://www.acmicpc.net/problem/25511
23258,Platinum V,밤편지,746,270,206,35.214%,https://www.acmicpc.net/problem/23258
1897,Gold V,토달기,987,278,205,28.671%,https://www.acmicpc.net/problem/1897
23563,Gold III,벽 타기,854,267,204,34.343%,https://www.acmicpc.net/problem/23563
19641,Gold V,중첩 집합 모델,604,275,202,41.649%,https://www.acmicpc.net/problem/19641
16502,Silver III,그녀를 찾아서,323,238,202,76.806%,https://www.acmicpc.net/problem/16502
2276,Platinum IV,물 채우기,494,264,200,55.866%,https://www.acmicpc.net/problem/2276
1430,Gold IV,공격,674,249,200,43.103%,https://www.acmicpc.net/problem/1430
20160,Gold III,야쿠르트 아줌마 야쿠르트 주세요,1094,254,198,23.488%,https://www.acmicpc.net/problem/20160
24955,Gold IV,숫자 이어 붙이기,767,249,197,32.033%,https://www.acmicpc.net/problem/24955
14221,Gold III,편의점,1779,279,196,20.227%,https://www.acmicpc.net/problem/14221
31230,Gold III,모비스터디,718,236,195,33.621%,https://www.acmicpc.net/problem/31230
14657,Gold II,준오는 최종인재야!!,952,256,193,27.031%,https://www.acmicpc.net/problem/14657
25307,Gold III,시루의 백화점 구경,1773,236,192,18.954%,https://www.acmicpc.net/problem/25307
24526,Gold II,전화 돌리기,476,228,192,49.741%,https://www.acmicpc.net/problem/24526
14619,Gold III,섬 여행,832,235,192,30.236%,https://www.acmicpc.net/problem/14619
9505,Gold IV,엔터프라이즈호 탈출,872,256,191,31.466%,https://www.acmicpc.net/problem/9505
21759,Platinum III,두 개의 팀,1396,297,190,21.542%,https://www.acmicpc.net/problem/21759
4217,Gold I,신성 문자,916,268,190,24.328%,https://www.acmicpc.net/problem/4217
25395,Gold III,커넥티드 카 실험,625,229,187,42.792%,https://www.acmicpc.net/problem/25395
30702,Silver I,국기 색칠하기,451,209,185,51.532%,https://www.acmicpc.net/problem/30702
27067,Gold II,데이터 순서 복원,315,210,185,67.273%,https://www.acmicpc.net/problem/27067
28360,Silver I,양동이 게임,703,218,184,31.889%,https://www.acmicpc.net/problem/28360
1471,Platinum IV,사탕 돌리기,543,236,182,53.216%,https://www.acmicpc.net/problem/1471
10776,Gold I,제국,693,256,179,39.778%,https://www.acmicpc.net/problem/10776
16169,Gold IV,수행 시간,294,199,178,66.667%,https://www.acmicpc.net/problem/16169
27924,Gold III,윤이는 엄청난 것을 훔쳐갔습니다,392,214,177,56.550%,https://www.acmicpc.net/problem/27924
10273,Gold I,고대 동굴 탐사,1266,260,176,21.891%,https://www.acmicpc.net/problem/10273
11781,Platinum V,퇴근 시간,2117,318,175,14.102%,https://www.acmicpc.net/problem/11781
19544,Platinum V,함수 복원,424,194,174,48.066%,https://www.acmicpc.net/problem/19544
30206,Gold IV,차량 배치,509,211,173,41.687%,https://www.acmicpc.net/problem/30206
26598,Gold V,색종이와 공예,472,208,172,42.157%,https://www.acmicpc.net/problem/26598
26524,Gold V,방향 정하기,340,206,172,68.526%,https://www.acmicpc.net/problem/26524
26009,Gold II,험난한 등굣길,969,245,172,23.594%,https://www.acmicpc.net/problem/26009
28296,Platinum III,물류창고,514,217,171,53.943%,https://www.acmicpc.net/problem/28296
17351,Gold IV,3루수는 몰라,782,205,171,32.264%,https://www.acmicpc.net/problem/17351
2219,Gold IV,보안 시스템 설치,442,213,171,45.238%,https://www.acmicpc.net/problem/2219
15806,Platinum V,영우의 기숙사 청소,1913,247,170,17.068%,https://www.acmicpc.net/problem/15806
29703,Gold IV,펭귄의 하루,622,202,169,37.892%,https://www.acmicpc.net/problem/29703
30464,Gold II,시간낭비,835,206,168,26.498%,https://www.acmicpc.net/problem/30464
7140,Gold IV,데이터 만들기 1,525,213,167,40.732%,https://www.acmicpc.net/problem/7140
25953,Gold III,템포럴 그래프,662,205,166,31.380%,https://www.acmicpc.net/problem/25953
18224,Gold I,미로에 갇힌 건우,1602,268,166,16.259%,https://www.acmicpc.net/problem/18224
15647,Platinum V,로스팅하는 엠마도 바리스타입니다,396,204,166,51.077%,https://www.acmicpc.net/problem/15647
14451,Platinum V,안대 낀 스피드러너,466,210,166,43.799%,https://www.acmicpc.net/problem/14451
31849,Gold V,편세권,824,218,165,29.049%,https://www.acmicpc.net/problem/31849
22870,Platinum IV,산책 (large),1586,337,165,17.442%,https://www.acmicpc.net/problem/22870
16952,Platinum IV,체스판 여행 2,666,260,165,41.250%,https://www.acmicpc.net/problem/16952
11451,Gold III,팩맨,754,264,165,35.181%,https://www.acmicpc.net/problem/11451
18133,Platinum IV,가톨릭대학교에 워터 슬라이드를??,376,205,164,55.973%,https://www.acmicpc.net/problem/18133
